indicatorshortname,locationid,location,iso2,timeid,time,value
total net number of migrants,144,sri lanka,lk,1,1950,7794.0
total net number of migrants,144,sri lanka,lk,2,1951,3210.0
total net number of migrants,144,sri lanka,lk,3,1952,-1195.0
total net number of migrants,144,sri lanka,lk,4,1953,-5295.0
total net number of migrants,144,sri lanka,lk,5,1954,-8798.0
total net number of migrants,144,sri lanka,lk,6,1955,-11697.0
total net number of migrants,144,sri lanka,lk,7,1956,-13798.0
total net number of migrants,144,sri lanka,lk,8,1957,-14896.0
total net number of migrants,144,sri lanka,lk,9,1958,-14896.0
total net number of migrants,144,sri lanka,lk,10,1959,-14006.0
total net number of migrants,144,sri lanka,lk,11,1960,-12606.0
total net number of migrants,144,sri lanka,lk,12,1961,-11097.0
total net number of migrants,144,sri lanka,lk,13,1962,-9899.0
total net number of migrants,144,sri lanka,lk,14,1963,-9202.0
total net number of migrants,144,sri lanka,lk,15,1964,-8695.0
total net number of migrants,144,sri lanka,lk,16,1965,-8295.0
total net number of migrants,144,sri lanka,lk,17,1966,-7899.0
total net number of migrants,144,sri lanka,lk,18,1967,-7693.0
total net number of migrants,144,sri lanka,lk,19,1968,-8198.0
total net number of migrants,144,sri lanka,lk,20,1969,-11304.0
total net number of migrants,144,sri lanka,lk,21,1970,-16297.0
total net number of migrants,144,sri lanka,lk,22,1971,-22014.0
total net number of migrants,144,sri lanka,lk,23,1972,-27097.0
total net number of migrants,144,sri lanka,lk,24,1973,-30602.0
total net number of migrants,144,sri lanka,lk,25,1974,-33995.0
total net number of migrants,144,sri lanka,lk,26,1975,-37505.0
total net number of migrants,144,sri lanka,lk,27,1976,-41298.0
total net number of migrants,144,sri lanka,lk,28,1977,-45398.0
total net number of migrants,144,sri lanka,lk,29,1978,-50197.0
total net number of migrants,144,sri lanka,lk,30,1979,-57696.0
total net number of migrants,144,sri lanka,lk,31,1980,-66398.0
total net number of migrants,144,sri lanka,lk,32,1981,-74202.0
total net number of migrants,144,sri lanka,lk,33,1982,-78992.0
total net number of migrants,144,sri lanka,lk,34,1983,-78295.0
total net number of migrants,144,sri lanka,lk,35,1984,-68489.0
total net number of migrants,144,sri lanka,lk,36,1985,-53596.0
total net number of migrants,144,sri lanka,lk,37,1986,-38793.0
total net number of migrants,144,sri lanka,lk,38,1987,-28905.0
total net number of migrants,144,sri lanka,lk,39,1988,-27896.0
total net number of migrants,144,sri lanka,lk,40,1989,-30997.0
total net number of migrants,144,sri lanka,lk,41,1990,-36199.0
total net number of migrants,144,sri lanka,lk,42,1991,-42400.0
total net number of migrants,144,sri lanka,lk,43,1992,-48501.0
total net number of migrants,144,sri lanka,lk,44,1993,-54206.0
total net number of migrants,144,sri lanka,lk,45,1994,-63104.0
total net number of migrants,144,sri lanka,lk,46,1995,-73695.0
total net number of migrants,144,sri lanka,lk,47,1996,-83689.0
total net number of migrants,144,sri lanka,lk,48,1997,-90691.0
total net number of migrants,144,sri lanka,lk,49,1998,-92990.0
total net number of migrants,144,sri lanka,lk,50,1999,-92896.0
total net number of migrants,144,sri lanka,lk,51,2000,-91900.0
total net number of migrants,144,sri lanka,lk,52,2001,-15604.0
total net number of migrants,144,sri lanka,lk,53,2002,-20309.0
total net number of migrants,144,sri lanka,lk,54,2003,-20932.0
total net number of migrants,144,sri lanka,lk,55,2004,-1028.0
total net number of migrants,144,sri lanka,lk,56,2005,-36955.0
total net number of migrants,144,sri lanka,lk,57,2006,-23795.0
total net number of migrants,144,sri lanka,lk,58,2007,-19572.0
total net number of migrants,144,sri lanka,lk,59,2008,-11557.0
total net number of migrants,144,sri lanka,lk,60,2009,5484.0
total net number of migrants,144,sri lanka,lk,61,2010,-26603.0
total net number of migrants,144,sri lanka,lk,62,2011,-13277.0
total net number of migrants,144,sri lanka,lk,63,2012,-97095.0
total net number of migrants,144,sri lanka,lk,64,2013,-97189.0
total net number of migrants,144,sri lanka,lk,65,2014,-97807.0
total net number of migrants,144,sri lanka,lk,66,2015,-98598.0
total net number of migrants,144,sri lanka,lk,67,2016,-98896.0
total net number of migrants,144,sri lanka,lk,68,2017,-98598.0
total net number of migrants,144,sri lanka,lk,69,2018,-97100.0
total net number of migrants,144,sri lanka,lk,70,2019,-94897.0
total net number of migrants,144,sri lanka,lk,71,2020,-92400.0
total net number of migrants,144,sri lanka,lk,72,2021,-92400.0
total net number of migrants,144,sri lanka,lk,73,2022,-77495.0
total net number of migrants,144,sri lanka,lk,74,2023,-77495.0
